VAR1,SNP_Names,Position__cM_,Mean_LOD,Mean_P_Value,Variance_LOD,Variance_P_Value,Joint_LOD,Joint_P_Value,A_Mean_Est,A_Mean_Lower_Bound,A_Mean_Upper_Bound,A_Standard_Deviation_Est,A_Standard_Deviation_Lower_Boun,A_Standard_Deviation_Upper_Boun,B_Mean_Est,B_Mean_Lower_Bound,B_Mean_Upper_Bound,B_Standard_Deviation_Est,B_Standard_Deviation_Lower_Boun,B_Standard_Deviation_Upper_Boun,Joint_P_Value_S3,Joint_P_Value_T3,,jQTL_ID,Joint_P_Value_S5,Joint_P_Value_T5,Joint_P_Value_S7,Joint_P_Value_T7,Joint_P_Value_S9,Joint_P_Value_T9
2868,bnlg1209,6318.29,4.535556628,0.103541963,5.371427773,0.068172509,6.919732808,0.140191267,60.78686131,60.31023023,61.2634924,9.444307724,8.667285151,10.29099041,60.87248322,60.21065234,61.5343141,10.46066707,9.405916398,11.63369425,0.318010888,0.301662704,FALSE,,0.333472195,0.431199908,0.298942898,0.53670877,0.299340197,0.077022056
2869,psr547,6323.99,1.540021293,0.463008139,4.381251841,0.11184672,5.282346364,0.259534082,60.31192661,59.76183669,60.86201652,11.57542083,10.58686051,12.65628911,61.17241379,60.56346581,61.78136178,12.50022132,11.41046102,13.69405959,0.318010888,0.301662704,FALSE,,0.311232511,0.431199908,0.298942898,0.53670877,0.299340197,0.194313257
2870,gpm739b,6324.83,1.936328077,0.379779659,4.622185292,0.099152853,5.600438905,0.231040875,60.46548324,59.92426462,61.00670185,10.33043603,9.39358305,11.36072444,63.28571429,62.66450372,63.90692485,10.92724788,9.860205947,12.10976189,0.305880819,0.301662704,FALSE,,0.311232511,0.431199908,0.298942898,0.53670877,0.299340197,0.470577953
2871,IDP809,6324.84,1.944429382,0.378244415,4.628715813,0.098829622,5.609433648,0.23027633,60.60172414,60.08982395,61.11362433,10.73266628,9.829925493,11.71831115,63.28571429,62.66455134,63.90687723,11.23582699,10.15065206,12.43701462,0.305880819,0.301662704,FALSE,,0.311232511,0.431199908,0.298942898,0.53670877,0.303723875,0.622646398
2872,gpm246b,6327.99,4.220690626,0.121196109,5.460717466,0.065195898,6.755339055,0.149396264,61.29563492,60.75453826,61.83673158,9.55874136,8.662071936,10.54823108,62.8009828,62.13876545,63.46320016,10.41741783,9.335887127,11.62424017,0.305880819,0.301662704,FALSE,,0.301130587,0.431199908,0.298942898,0.53670877,0.314099443,0.622646398
2873,gpm604b,6328,4.219382197,0.121275423,5.451302456,0.065503531,6.749356725,0.149741417,60.68858132,60.18076186,61.19640077,9.377737608,8.545290703,10.29127805,62.87852495,62.25791168,63.49913821,10.14151929,9.138988331,11.25402613,0.296720159,0.301662704,FALSE,,0.298514636,0.431199908,0.309064144,0.53670877,0.314099443,0.622646398
2874,psr129a,6328.21,4.225941736,0.120878319,5.456597854,0.065330327,6.760106048,0.14912175,60.30280374,59.79289473,60.81271275,11.09413961,10.15315891,12.12232909,61.5503876,60.9425803,62.15819489,12.93730509,11.82086083,14.1591941,0.296691281,0.301662704,FALSE,,0.301130587,0.431199908,0.309064144,0.53670877,0.330531705,0.622646398
2875,gpm699c,6328.22,4.244982797,0.119732954,5.610007754,0.060506537,6.90809046,0.140825674,60.45213849,59.90526776,60.99900922,8.155206215,7.325854833,9.078447489,62.95661157,62.34992258,63.56330056,8.846088791,7.940339106,9.855156796,0.296691281,0.301662704,FALSE,,0.301130587,0.431199908,0.313865324,0.53670877,0.331462639,0.622646398
2876,umc1107,6330.92,5.531510919,0.062928541,8.553153512,0.01389013,10.06092175,0.039413872,60.50498339,60.00319459,61.00677219,7.321270675,6.606305264,8.113613003,61.01369863,60.40208936,61.6253079,8.026731961,7.179594962,8.973824613,0.296691281,0.301662704,FALSE,,0.301130587,0.431199908,0.332644551,0.53670877,0.319120512,0.622646398
2877,gpm292a,6332.34,4.214914401,0.121546643,5.47071,0.064870974,6.783865139,0.147760403,60.92592593,60.4046182,61.44723365,7.494622139,6.737185955,8.337213991,62.75702811,62.16798153,63.34607469,8.005809077,7.165101015,8.945160556,0.296720159,0.301662704,FALSE,,0.301130587,0.431199908,0.318222398,0.53670877,0.318343707,0.622646398
2878,gta101c,6335.22,4.548115542,0.102893812,5.352585124,0.06881782,6.938578226,0.139169905,60.05833333,59.54481471,60.57185195,10.17966092,9.312210333,11.12791622,61.76470588,61.19817229,62.33123948,10.80117606,9.850733909,11.84332106,0.30574591,0.301662704,FALSE,,0.311232511,0.431199908,0.317277458,0.53670877,0.328806226,0.622646398
2879,bnlg1012,6343.12,4.153891267,0.125312378,4.746970549,0.093155487,5.911393475,0.205863905,60.56623932,59.95497383,61.17750481,8.471420914,7.576273395,9.472331392,61.0472973,60.50419804,61.59039656,8.466372323,7.666097201,9.350189337,0.31307061,0.301662704,FALSE,,0.334881144,0.431199908,0.317046947,0.53670877,0.318343707,0.622646398
2880,gpm641c,6344.25,4.061627851,0.131228667,4.48092569,0.106409242,5.644650694,0.22730413,61.55913979,60.98608915,62.13219042,10.32885246,9.347502704,11.41322945,62.34353742,61.81204256,62.87503227,10.74048738,9.828064696,11.737618,0.409299307,0.301662704,FALSE,,0.335034763,0.431199908,0.331505298,0.53670877,0.317824783,0.622646398
2881,gpm681b,6344.95,1.088794426,0.58019141,1.415438489,0.492766798,1.887230664,0.756490336,60.90049751,60.25224402,61.54875101,8.925425744,7.941292439,10.03151884,62.72379032,62.1692645,63.27831614,8.544329774,7.691311275,9.491953801,0.412875418,0.301662704,FALSE,,0.335034763,0.431199908,0.331505298,0.53670877,0.314099443,0.622646398
2882,ufg66,6345.12,1.03594202,0.595728049,2.264156837,0.322362555,2.597413625,0.627281357,61.2662037,60.6488273,61.88358011,10.20043423,9.177389517,11.33752231,61.43982495,60.79857957,62.08107032,10.83279142,9.774937718,12.00512712,0.412875418,0.301662704,FALSE,,0.372162585,0.431199908,0.331505298,0.53670877,0.314099443,0.622646398
2883,ufg70,6345.32,0.160465378,0.922901572,1.378321003,0.501997318,1.502467121,0.826204358,60.66285714,60.09451978,61.2311945,11.44222269,10.4376898,12.54343276,61.48006932,60.92490755,62.03523109,11.70348763,10.72136128,12.77558131,0.412875418,0.301662704,FALSE,,0.372162585,0.431199908,0.331505298,0.53670877,0.327889455,0.622646398
2884,ufg35a,6345.72,4.06405527,0.131069491,4.455248566,0.107784191,5.617202972,0.229617723,60.6259542,60.05471616,61.19719223,9.399643076,8.503377178,10.39037645,61.07794362,60.54122626,61.61466097,9.464432097,8.620361682,10.39115042,0.540550718,0.301662704,FALSE,,0.372162585,0.431199908,0.331505298,0.53670877,0.346100344,0.622646398
2885,gpm622a,6346.64,4.063582675,0.131100466,4.450053245,0.108064542,5.614180509,0.229873742,60.51068376,59.91849709,61.10287043,11.31073095,10.26348769,12.46483053,62.35347985,61.80445677,62.90250294,11.32574305,10.35144721,12.39174128,0.412875418,0.301662704,FALSE,,0.372162585,0.431199908,0.355699369,0.53670877,0.369334325,0.622646398
2886,npi580a,6347.42,4.358434586,0.113130044,5.096741769,0.078208974,6.462077419,0.167195551,60.09401709,59.47857818,60.70945601,11.61073902,10.53137086,12.80073245,61.27845529,60.68446941,61.87244116,11.49607161,10.45251888,12.64380999,0.343999011,0.301662704,FALSE,,0.372162585,0.431199908,0.389017101,0.53670877,0.400647339,0.622646398
2887,isu41a,6350.02,0.718665926,0.698141857,1.874621014,0.39167984,2.52488153,0.640185981,60.90927835,60.3464437,61.47211301,8.37139455,7.517766595,9.321950319,60.73743922,60.18859345,61.28628499,9.072059974,8.246956118,9.979715061,0.308893146,0.301662704,FALSE,,0.372162585,0.431199908,0.435456701,0.53670877,0.439341273,0.622646398
2888,ufg68,6351.32,4.751994965,0.092921755,5.750123022,0.056412669,7.649231776,0.105306012,61.27345309,60.72004103,61.82686516,10.40315954,9.451106773,11.45111688,60.72470978,60.16034531,61.28907426,11.54918551,10.58174687,12.60507246,0.297005762,0.301662704,FALSE,,0.372162585,0.431199908,0.494574676,0.53670877,0.486191034,0.622646398
2889,AY110782,6351.98,4.148376035,0.125658419,6.125112732,0.046767986,7.401349097,0.116138884,60.71218487,60.15897578,61.26539397,10.24030386,9.283338163,11.29591761,61.48604269,60.95685447,62.01523092,11.02280626,10.10700349,12.02159056,0.297005762,0.301662704,FALSE,,0.372162585,0.431199908,0.494574676,0.53670877,0.486191034,0.622646398
2890,umc1492,6353.12,4.165184606,0.124606775,6.129970891,0.046654521,7.421718078,0.115211148,60.89397089,60.3320947,61.45584709,9.53750147,8.61680759,10.55657021,60.22932917,59.68941957,60.76923877,10.46865895,9.587372572,11.43095457,0.297600623,0.301662704,FALSE,,0.376921073,0.431199908,0.494574676,0.53670877,0.44043399,0.622646398
2891,umc1120,6355.02,4.029478341,0.133355182,5.874595911,0.053008767,7.004231442,0.135664782,60.51600753,59.98244407,61.049571,6.964675526,6.225666409,7.791407698,61.01246106,60.47302886,61.55189325,7.559120079,6.826015271,8.370959351,0.297600623,0.301662704,FALSE,,0.376921073,0.431199908,0.420127258,0.53670877,0.439341273,0.622646398
2892,gpm815b,6355.33,0.211444848,0.899674341,1.817770155,0.402973258,1.84713609,0.76384818,61.18943534,60.6686533,61.71021738,9.631660869,8.765481292,10.58343381,62.48235294,61.83598723,63.12871866,10.43111376,9.371660821,11.61033635,0.339319339,0.301662704,FALSE,,0.381694001,0.431199908,0.356467555,0.53670877,0.400647339,0.622646398
2893,gpm815c,6355.76,0.186137333,0.911130934,1.273379505,0.529040785,1.44183235,0.836892739,60.96173469,60.38114502,61.54232437,7.216125416,6.369721067,8.174999418,62.52045827,61.97895153,63.061965,8.162674003,7.38639197,9.02054036,0.481829202,0.301662704,FALSE,,0.32827774,0.431199908,0.356467555,0.53670877,0.360208191,0.622646398
2894,gpm815d,6355.99,0.21652035,0.897394087,1.244818467,0.536649964,1.426219707,0.839625343,61.73737374,60.95115134,62.52359614,10.79398207,9.350798807,12.4599033,61.47526502,60.90301289,62.04751715,13.25636859,12.17747346,14.43085125,0.840144913,0.301662704,FALSE,,0.32827774,0.431199908,0.350438413,0.53670877,0.331462639,0.622646398
2895,sus1,6356.62,1.285430933,0.525862521,2.769675865,0.250364372,3.564077603,0.468202324,60.21721312,59.65389287,60.78053336,10.95456541,9.958558877,12.05018765,61.3015873,60.75926992,61.84390468,11.92880025,10.9688518,12.9727594,0.840144913,0.301662704,FALSE,,0.388032363,0.431199908,0.322083743,0.53670877,0.315525117,0.622646398
2896,AY109764,6357.02,0.379013576,0.827367101,2.542616838,0.280464417,2.813855398,0.589443399,60.42524272,59.87230942,60.97817602,7.318440948,6.543248008,8.185472694,61.98983051,61.44855902,62.531102,7.592236179,6.838173376,8.429451409,0.490609278,0.301662704,FALSE,,0.439607225,0.431199908,0.322083743,0.53670877,0.3211993,0.622646398
2897,IDP756,6357.17,0.455911441,0.796159513,2.599476091,0.272603193,2.900966561,0.574532842,60.11332008,59.55960047,60.66703969,11.42108083,10.41506209,12.52427362,61.47668394,60.90085229,62.05251559,12.69708723,11.65143374,13.83658251,0.482852531,0.301662704,FALSE,,0.439607225,0.431199908,0.322083743,0.53670877,0.3211993,0.622646398
2898,IDP1441,6357.97,4.395029497,0.111078875,5.497167341,0.064018468,6.954537693,0.138310293,60.16441006,59.61335774,60.71546238,11.58822501,10.58308268,12.68883207,61.46740859,60.9255338,62.00928337,12.53789736,11.54782074,13.61286028,0.372299388,0.301662704,FALSE,,0.362099392,0.431199908,0.350438413,0.53670877,0.336516747,0.622646398
2899,mmp37,6359.42,4.359306714,0.113080723,5.458044038,0.065283104,7.239160207,0.123776682,60.7257732,60.16001962,61.29152678,8.726806754,7.851421948,9.699791533,60.92367601,60.38698645,61.46036557,9.407976706,8.58213489,10.31328764,0.313857251,0.301662704,FALSE,,0.318889685,0.431199908,0.388738126,0.53670877,0.336516747,0.622646398
2900,IDP3967,6359.98,4.158339971,0.125033949,4.691197616,0.095789825,5.935812937,0.203993357,60.57743363,59.97212402,61.18274324,8.97092011,8.040424637,10.00909918,61.07636888,60.57123691,61.58150085,9.23263731,8.451719153,10.08571039,0.296821765,0.301662704,FALSE,,0.318889685,0.431199908,0.351357803,0.53670877,0.359920054,0.622646398
2901,IDP1957,6360.41,4.173262948,0.124104482,5.358038715,0.068630423,6.607741698,0.158127117,61.28405797,60.64376475,61.9243512,9.884478621,8.798984862,11.10388518,60.70536829,60.22356059,61.18717599,11.21855238,10.39394597,12.10857915,0.296691281,0.301662704,FALSE,,0.31507727,0.431199908,0.327244511,0.53670877,0.359920054,0.622646398
2902,umc2121,6360.82,4.17362229,0.124082186,5.360730626,0.068538112,6.609533599,0.158018394,60.85446985,60.27838285,61.43055686,9.8150596,8.870045964,10.86075488,61.29586777,60.74163068,61.85010486,10.51065479,9.603432632,11.50358088,0.296821765,0.301662704,FALSE,,0.301991663,0.431199908,0.327244511,0.53670877,0.359920054,0.622646398
2903,IDP3975,6361.14,4.091391307,0.129290218,6.329199621,0.042231039,7.32394239,0.119727993,60.55916473,59.97360037,61.1447291,9.045116384,8.109156153,10.08910531,61.09700428,60.58055783,61.61345073,10.03358968,9.209989011,10.9308406,0.297600623,0.301662704,FALSE,,0.299622612,0.431199908,0.312799271,0.53670877,0.359920054,0.622646398
2904,IDP189,6361.25,3.918512706,0.140963209,6.352107994,0.041750076,7.271160784,0.122233885,59.46969697,58.77385339,60.16554055,11.85400478,10.58828208,13.27103191,61.40174129,60.93108595,61.87239664,12.49794965,11.62574966,13.4355848,0.296821765,0.301662704,FALSE,,0.301991663,0.431199908,0.312799271,0.53670877,0.336516747,0.622646398
2905,IDP2469,6362.73,0.967385021,0.616502741,4.479778341,0.106470304,4.860063157,0.30195958,60.47905759,59.84338867,61.11472651,8.653005568,7.678821017,9.750781428,61.07984293,60.59226686,61.567419,9.277528782,8.526149775,10.09512413,0.296821765,0.301662704,FALSE,,0.301991663,0.431199908,0.312799271,0.53670877,0.320118904,0.622646398
2906,bnl8.17,6365.32,4.383825542,0.111702882,4.552545616,0.102666151,6.023503297,0.197399895,60.75,60.11017538,61.38982462,11.09183701,9.957292561,12.35565264,60.38034188,59.87717433,60.88350943,11.88096436,10.97881139,12.85724923,0.315872908,0.301662704,FALSE,,0.311232511,0.431199908,0.312799271,0.53670877,0.312254041,0.622646398
2907,gpm901,6365.72,4.358588652,0.113121329,4.533863987,0.103629629,5.987479681,0.200085252,61.65025907,61.02405726,62.27646087,5.964357642,5.169546643,6.881369786,61.9941003,61.49600665,62.49219394,6.192647325,5.559187495,6.89828881,0.315872908,0.301662704,FALSE,,0.333606709,0.431199908,0.312799271,0.53670877,0.303723875,0.622646398
2908,umc140b,6367.02,4.236127159,0.120264285,4.781022973,0.091582829,6.080115737,0.193244539,62.64179105,61.90307156,63.38051053,9.78635751,8.563823679,11.1834149,61.14136126,60.58982519,61.69289732,10.60489418,9.679931098,11.61824184,0.366585459,0.301662704,FALSE,,0.333606709,0.431199908,0.310258776,0.53670877,0.303723875,0.622646398
2909,lim458,6369.32,1.34185376,0.511234505,2.143923849,0.34233622,3.263628545,0.514715568,59.42196532,58.71099245,60.13293819,6.271974928,5.392127217,7.295389725,60.99162011,60.49764967,61.48559056,6.269575595,5.644237407,6.964196457,0.366585459,0.301662704,FALSE,,0.333606709,0.431199908,0.310258776,0.53670877,0.303723875,0.622646398
2910,ufg13a,6371.12,4.801788537,0.090636863,4.662787157,0.097160252,6.567735131,0.160572243,60.09620253,59.41533537,60.7770697,11.48789705,10.31861824,12.78967546,61.3375,60.86276291,61.81223709,10.85525779,10.02559726,11.75357624,0.366585459,0.301662704,FALSE,,0.333606709,0.431199908,0.310258776,0.53670877,0.301717272,0.622646398
2911,gpm263,6372.8,0.395002744,0.820779015,0.248287914,0.883252681,0.618695058,0.960963756,61.65384615,60.95660008,62.35109223,8.341030078,7.295167471,9.536831477,61.93333333,61.43092109,62.43574558,8.678291793,7.914608801,9.515662786,0.357298584,0.301662704,FALSE,,0.311232511,0.431199908,0.310258776,0.53670877,0.301717272,0.622646398
2912,ufg64,6374.42,0.143097742,0.93095078,0.152651766,0.926514222,0.285928856,0.990704309,59.76744186,58.96557531,60.56930841,13.07861395,11.62285266,14.71670921,61.55789474,61.10279712,62.01299235,11.82292032,10.97671489,12.73436052,0.331037062,0.301662704,FALSE,,0.311232511,0.431199908,0.310258776,0.53670877,0.301717272,0.622646398
2913,chr125a,6375.49,4.223533891,0.121023935,5.058508174,0.079718461,6.354990882,0.174159532,60.43170732,59.81961124,61.04380339,9.444542211,8.454900263,10.55002127,61.1285347,60.65035079,61.60671862,10.08375796,9.305176288,10.92748504,0.300290743,0.301662704,FALSE,,0.307377459,0.431199908,0.298942898,0.53670877,0.301717272,0.622646398
2914,gpm939a,6375.5,4.223214001,0.121043293,5.058260932,0.079728317,6.354530738,0.174190012,62.28571429,61.63627259,62.93515598,8.039050525,7.044146709,9.174472936,61.92772861,61.42610095,62.42935628,8.943776832,8.173578656,9.786550958,0.300425031,0.301662704,FALSE,,0.301991663,0.431199908,0.298942898,0.53670877,0.301717272,0.622646398
2915,sod9,6378.19,4.225570775,0.120900742,5.060200945,0.079651017,6.358076137,0.173955288,60.43170732,59.81960196,61.04381268,9.217772675,8.241904214,10.30918716,61.10964333,60.6239024,61.59538426,9.851897788,9.073069515,10.69758034,0.296720159,0.301662704,FALSE,,0.301130587,0.431199908,0.298942898,0.53670877,0.301717272,0.622646398
2916,ufg48,6380.93,4.101314477,0.128650322,5.167873312,0.075476294,6.351280787,0.174405425,60.87562189,60.273156,61.47808778,8.168337677,7.257064553,9.194039811,61.14365411,60.63245834,61.65484989,9.076629728,8.307260723,9.917253108,0.296691281,0.301662704,FALSE,,0.301130587,0.431199908,0.298942898,0.53670877,0.309434168,0.622646398
2917,mmp153,6381.23,4.098587648,0.128825845,5.162754818,0.075669704,6.345737067,0.174773429,60.48395722,59.84489944,61.123015,9.726794239,8.676502555,10.90422386,61.17852684,60.70654283,61.65051085,10.43593763,9.65210545,11.28342359,0.296691281,0.301662704,FALSE,,0.298514636,0.431199908,0.298942898,0.53670877,0.313367826,0.622646398
2918,IDP702,6382.48,4.224837958,0.120945049,5.042498314,0.080359163,6.337227821,0.175339651,60.09375,59.45413196,60.73336804,10.6879446,9.585278304,11.91745885,61.27559055,60.78960886,61.76157224,11.39082779,10.54350949,12.30623996,0.296691281,0.301662704,FALSE,,0.298514636,0.431199908,0.303813783,0.53670877,0.313367826,0.622646398
2919,php20554,6383.23,4.203803958,0.12222374,5.040383523,0.080444179,6.314808229,0.17683941,59.5952381,58.92386472,60.26661147,11.44166913,10.22605229,12.80179182,61.23267327,60.67139438,61.79395216,12.80359039,11.77628475,13.92051316,0.296691281,0.301662704,FALSE,,0.298514636,0.431199908,0.303813783,0.53670877,0.304533242,0.622646398
2920,umc1231,6387.13,4.195931948,0.122705761,4.819192713,0.089851555,6.096301337,0.192070936,60.28169014,59.67893109,60.88444919,11.70635082,10.60015143,12.92798979,61.43283582,60.94238002,61.92329162,12.50848596,11.59924363,13.48900204,0.296691281,0.301662704,FALSE,,0.301130587,0.431199908,0.298942898,0.53670877,0.304533242,0.428971179
2921,mmp41,6388.83,4.200592033,0.122420185,4.821666259,0.089740498,6.102515327,0.191622058,60.93972603,60.28065033,61.59880173,9.055715137,8.029255895,10.21339682,61.30530401,60.82494227,61.78566575,9.531879008,8.775588675,10.35334731,0.296821765,0.301662704,FALSE,,0.306455484,0.431199908,0.298942898,0.53670877,0.299340197,0.428971179
2922,IDP1653,6389.93,4.388164109,0.11146083,6.201544292,0.045014431,7.679059113,0.104067866,61.28405797,60.64376475,61.9243512,9.884478621,8.798984862,11.10388518,60.70536829,60.22356059,61.18717599,11.21855238,10.39394597,12.10857915,0.309403249,0.301662704,FALSE,,0.306455484,0.431199908,0.298942898,0.3395411,0.299340197,0.428971179
2923,IDP1640,6389.94,4.388422459,0.111446433,6.202034738,0.045003394,7.679555426,0.104047379,61.28405797,60.64376475,61.9243512,9.884478621,8.798984862,11.10388518,60.70536829,60.22356059,61.18717599,11.21855238,10.39394597,12.10857915,0.356051576,0.301662704,FALSE,,0.306455484,0.431199908,0.298942898,0.3395411,0.299340197,0.428971179
2924,ufg67,6406.54,0.527856514,0.768028638,2.718526156,0.256849986,3.127943206,0.536647331,60.66757493,60.045607,61.28954286,6.754182126,5.899020523,7.733313694,61.03669725,60.54036847,61.53302602,7.525951335,6.851509687,8.266782956,0.30012818,0.301662704,FALSE,,0.298514636,0.246666057,0.298942898,0.3395411,0.299340197,0.428971179
2925,ufg47,6407.34,0.607923314,0.737889159,2.759852009,0.251597169,3.201420799,0.524701494,60.49085366,59.82704602,61.1546613,10.05874704,8.930959679,11.32894959,61.24314215,60.76608167,61.72020262,11.21006695,10.38915069,12.0958493,0.296691281,0.301662704,FALSE,,0.298514636,0.246666057,0.298942898,0.3395411,0.299340197,0.428971179
2926,gpm135,6408.03,1.463506892,0.481064729,2.332886265,0.311472841,3.313132097,0.506854287,61.60689655,60.94655639,62.26723671,9.559046508,8.428712199,10.84096455,61.56449376,61.06972514,62.05926238,11.16824217,10.31153355,12.09612835,0.296691281,0.146803531,FALSE,,0.298514636,0.246666057,0.298942898,0.3395411,0.299340197,0.428971179
